economy;region_id;partner;region_id;fta_name;proposed;fa_signed;negotiations_launched;signed;in_force;Discontinued;Type;Extra/Intra
France;6;Portugal;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
France;6;Romania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
France;6;Slovakia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
France;6;Slovenia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
France;6;Spain;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
France;6;Sweden;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
France;6;United Kingdom;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Austria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Belgium;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Bulgaria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Cyprus;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Czech Republic;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Denmark;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Estonia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Finland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;France;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Greece;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Hungary;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Ireland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Italy;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Latvia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Lithuania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Luxembourg;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Malta;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Netherlands;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Poland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Portugal;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Romania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Slovakia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Slovenia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Spain;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;Sweden;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Germany;6;United Kingdom;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Austria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Belgium;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Bulgaria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Cyprus;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Czech Republic;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Denmark;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Estonia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Finland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;France;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Germany;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Hungary;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Ireland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Italy;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Latvia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Lithuania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Luxembourg;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Malta;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Netherlands;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Poland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Portugal;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Romania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Slovakia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Slovenia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Spain;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;Sweden;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Greece;6;United Kingdom;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Austria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Belgium;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Bulgaria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Cyprus;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Czech Republic;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Denmark;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Estonia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Finland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;France;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Germany;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Greece;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Ireland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Italy;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Latvia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Lithuania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Luxembourg;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Malta;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Netherlands;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Poland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Portugal;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Romania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Slovakia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Slovenia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Spain;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;Sweden;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Hungary;6;United Kingdom;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Austria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Belgium;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Bulgaria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Cyprus;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Czech Republic;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Denmark;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Estonia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Finland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;France;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Germany;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Greece;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Hungary;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Italy;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Latvia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Lithuania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Luxembourg;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Malta;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Netherlands;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Poland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Portugal;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Romania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Slovakia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Slovenia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Spain;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;Sweden;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Ireland;6;United Kingdom;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Austria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Belgium;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Bulgaria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Cyprus;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Czech Republic;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Denmark;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Estonia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Finland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;France;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Germany;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Greece;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Hungary;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Ireland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Latvia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Lithuania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Luxembourg;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Malta;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Netherlands;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Poland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Portugal;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Romania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Slovakia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Slovenia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Spain;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;Sweden;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Italy;6;United Kingdom;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Austria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Belgium;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Bulgaria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Cyprus;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Czech Republic;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Denmark;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Estonia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Finland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;France;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Germany;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Greece;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Hungary;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Ireland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Italy;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Lithuania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Luxembourg;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Malta;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Netherlands;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Poland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Portugal;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Romania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Slovakia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Slovenia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Spain;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;Sweden;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Latvia;6;United Kingdom;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Austria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Belgium;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Bulgaria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Cyprus;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Czech Republic;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Denmark;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Estonia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Finland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;France;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Germany;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Greece;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Hungary;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Ireland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Italy;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Latvia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Luxembourg;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Malta;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Netherlands;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Poland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Portugal;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Romania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Slovakia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Slovenia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Spain;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;Sweden;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Lithuania;6;United Kingdom;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Austria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Belgium;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Bulgaria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Cyprus;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Czech Republic;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Denmark;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Estonia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Finland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;France;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Germany;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Greece;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Hungary;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Ireland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Italy;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Latvia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Lithuania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Malta;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Netherlands;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Poland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Portugal;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Romania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Slovakia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Slovenia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Spain;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;Sweden;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Luxembourg;6;United Kingdom;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Austria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Belgium;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Bulgaria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Cyprus;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Czech Republic;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Denmark;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Estonia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Finland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;France;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Germany;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Greece;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Hungary;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Ireland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Italy;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Latvia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Lithuania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Luxembourg;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Netherlands;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Poland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Portugal;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Romania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Slovakia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Slovenia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Spain;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;Sweden;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Malta;6;United Kingdom;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Austria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Belgium;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Bulgaria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Cyprus;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
